"(4768896398, 22)","[[0, 0, 2240265296, 2240265303, 2244975651], nan, 4768896398, 22, [nan, 1272589.0, 1272589.0, nan, 381386.0], [0, 1, 2, 0, 1], 'txbj5VoYvQkoFH2I/PiA+rRHZO7OpAxqPgzLvfCqI8E=', 1, 0, 0.024990000000000002, 0.009949, 9.537e-06, 1.0, 0]"
"(4857080139, 289)","[[0, 0, 3168999335, 3168999342, 3171544946], nan, 4857080139, 289, [1301977.0, 1301977.0, 1301977.0, nan, 1095787.0], [0, 1, 2, 0, 1], 'RadM8g4+5sOfOLNjDbDRirrfEOAeY4TieW+qKkrGDQQ=', 2, 2, 0.0625, 0.04773, 0.0001736, 0.0, 0]"
"(4980808964, 3)","[[0, 0, 1460220014, 1460220021, 1464761203], nan, 4980808964, 3, [nan, 4820073668.0, 4820073668.0, nan, 305386981.0], [0, 1, 2, 0, 1], 'bhmtl37ih9MD4P2cC5sDPdsE2FmKRqnWV9q26pR8Az4=', 3, 9, 0.03125, 0.0054399999999999995, 3.815e-05, 0.0, 0]"
"(4986079692, 32)","[[0, 0, 1384976925, 1384976932, 1386876007], nan, 4986079692, 32, [nan, 277449081.0, 277449081.0, nan, 1335698.0], [0, 1, 2, 0, 1], '1P1S1y/8dWco5qDws3ExK96L1PIjVuU82ZtZ9dkFcGg=', 0, 1, 0.0625, 0.012440000000000001, 1.907e-05, 0.0, 0]"
"(5003132532, 0)","[[0, 0, 1243046956, 1243046964, 1244665742, 2687754917, 2687754924, 2775104978], nan, 5003132532, 0, [nan, 351634303.0, 351634303.0, nan, 1437765805.0, 1437765805.0, nan, 2197033269.0], [0, 1, 2, 0, 1, 2, 0, 1], '8mUNg/OgKxj7ZP/DBhalR8LyPYwXYpaCHcrf2qjl+qU=', 2, 0, 0.125, 0.003109, 3.815e-06, 0.0, 0]"
"(5028636792, 0)","[[0, 0, 4850316659, 4850316667, 4916399126, 5584295258, 5584295265], nan, 5028636792, 0, [nan, 8746543.0, 8746543.0, nan, 660272.0, 660272.0, nan], [0, 1, 2, 0, 1, 2, 0], '8mUNg/OgKxj7ZP/DBhalR8LyPYwXYpaCHcrf2qjl+qU=', 2, 0, 0.125, 0.003109, 3.815e-06, 0.0, 0]"
"(5064423104, 41)","[[0, 0, 3032490733, 3032490742, 3055740797], nan, 5064423104, 41, [8631300.0, 8631300.0, 8631300.0, nan, 431051872.0], [0, 1, 2, 0, 1], 'VKmwSJS9DAS+J/beYyBoF1sTcJi7Z8Qm0VYlh18em8w=', 3, 9, 0.1062, 0.0191, 7.725e-05, 0.0, 0]"
"(5251189610, 260)","[[0, 0, 4050971561, 4050971568, 4079563567], nan, 5251189610, 260, [317808289.0, 317808289.0, 317808289.0, nan, 6566560.0], [0, 1, 2, 0, 1], 'GYoikCKU1DVY7RyUBeKnNR0/c1u8HaAWVqYNLD1EzrQ=', 2, 2, 0.0625, 0.02219, 1.907e-05, 1.0, 0]"
"(5351575862, 71)","[[0, 0, 1343485554, 1343485561, 1345155831], nan, 5351575862, 71, [nan, 6570572.0, 6570572.0, nan, 3725353497.0], [0, 1, 2, 0, 1], 'q6EjQj6yxdwUvvufuDKvfotZ1LoylbpNu4NguS48Lfo=', 2, 9, 0.004997, 0.006836, 3.433e-05, 0.0, 0]"
"(5390365937, 0)","[[0, 0, 3034893252, 3034893260, 3036526857], nan, 5390365937, 0, [1268205.0, 1268205.0, 1268205.0, nan, 294894819.0], [0, 1, 2, 0, 1], 'LafaL8rdKPNgZXSXDMjUgbv325OYqZ1QqoXQyewrJuE=', 0, 0, 0.006248, 0.0015539999999999998, 3.815e-06, 0.0, 0]"
"(5402488769, 143)","[[0, 0, 2231826531, 2231826538, 2234001230], nan, 5402488769, 143, [336068226.0, 336068226.0, 336068226.0, nan, 336060726.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 252)","[[0, 0, 2230767738, 2230767745, 2233016533], nan, 5402488769, 252, [770714.0, 770714.0, 770714.0, nan, 294493135.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 366)","[[0, 0, 2240262870, 2240262877, 2244975660], nan, 5402488769, 366, [904210.0, 904210.0, 904210.0, nan, 1269761.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 456)","[[0, 0, 4309294818, 4309294825, 4310771172], nan, 5402488769, 456, [1807104.0, 1807104.0, 1807104.0, nan, 906639.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 679)","[[0, 0, 3272469154, 3272469161, 3273981685], nan, 5402488769, 679, [564515268.0, 564515268.0, 564515268.0, nan, 38683247.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 706)","[[0, 0, 4209083658, 4209083665, 4210939408], nan, 5402488769, 706, [nan, 4802489439.0, 4802489439.0, nan, 1777057173.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 743)","[[0, 0, 2241469100, 2241469107, 2247392634], nan, 5402488769, 743, [610044506.0, 610044506.0, 610044506.0, nan, 318351202.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 745)","[[0, 0, 3501648402, 3501648409, 3503449426], nan, 5402488769, 745, [nan, 2435230407.0, 2435230407.0, nan, 708519969.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 855)","[[0, 0, 2408051811, 2408051818, 2410083081], nan, 5402488769, 855, [nan, 1436521108.0, 1436521108.0, nan, 351594712.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1043)","[[0, 0, 2236548928, 2236548935, 2238797005], nan, 5402488769, 1043, [6568015.0, 6568015.0, 6568015.0, nan, 4802888471.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1063)","[[0, 0, 2235281527, 2235281534, 2237590091], nan, 5402488769, 1063, [nan, 4167922683.0, 4167922683.0, nan, 6567681.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1094)","[[0, 0, 2463620121, 2463620128, 2467334093], nan, 5402488769, 1094, [288806456.0, 288806456.0, 288806456.0, nan, 599619.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1135)","[[0, 0, 2456939628, 2456939635, 2458415247], nan, 5402488769, 1135, [1470461682.0, 1470461682.0, 1470461682.0, nan, 294986436.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1177)","[[0, 0, 2226909159, 2226909166, 2228643451], nan, 5402488769, 1177, [1272676.0, 1272676.0, 1272676.0, nan, 4389748062.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1264)","[[0, 0, 1579805296, 1579805303, 1581495590], nan, 5402488769, 1264, [nan, 30789324.0, 30789324.0, nan, 3660229285.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1301)","[[0, 0, 2236548683, 2236548690, 2238797014], nan, 5402488769, 1301, [973311403.0, 973311403.0, 973311403.0, nan, 1094415.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1450)","[[0, 0, 1985309294, 1985309301, 1986882668], nan, 5402488769, 1450, [nan, 5465274759.0, 5465274759.0, nan, 1436464174.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1462)","[[0, 0, 951371885, 951371892, 953177735], nan, 5402488769, 1462, [4802888471.0, 4802888471.0, 4802888471.0, nan, 1093247.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1477)","[[0, 0, 2236549248, 2236549255, 2238797023], nan, 5402488769, 1477, [336037225.0, 336037225.0, 336037225.0, nan, 708496208.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1551)","[[0, 0, 4741352014, 4741352021, 4742912211], nan, 5402488769, 1551, [621358359.0, 621358359.0, 621358359.0, nan, 351639643.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1633)","[[0, 0, 3362701224, 3362701231, 3364053839], nan, 5402488769, 1633, [nan, 6658181.0, 6658181.0, nan, 317495599.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1761)","[[0, 0, 2234092526, 2234092533, 2236388539], nan, 5402488769, 1761, [8055713.0, 8055713.0, 8055713.0, nan, 1093463.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1769)","[[0, 0, 2451959481, 2451959488, 2453560325], nan, 5402488769, 1769, [6565039.0, 6565039.0, 6565039.0, nan, 6566584.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1876)","[[0, 0, 5270718600, 5270718607, 5272495249], nan, 5402488769, 1876, [97922775.0, 97922775.0, 97922775.0, nan, 336036881.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 1882)","[[0, 0, 3032490752, 3032490759, 3034868301], nan, 5402488769, 1882, [8631300.0, 8631300.0, 8631300.0, nan, 16914031.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2011)","[[0, 0, 2226909296, 2226909303, 2228643460], nan, 5402488769, 2011, [1093819.0, 1093819.0, 1093819.0, nan, 336069331.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2154)","[[0, 0, 2238941707, 2238941714, 2244975669], nan, 5402488769, 2154, [906639.0, 906639.0, 906639.0, nan, 640773423.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2225)","[[0, 0, 2228708289, 2228708296, 2230648299], nan, 5402488769, 2225, [567924.0, 567924.0, 567924.0, nan, 1093250.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2256)","[[0, 0, 1081335008, 1081335015, 1082810480], nan, 5402488769, 2256, [1390840508.0, 1390840508.0, 1390840508.0, nan, 766861942.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2349)","[[0, 0, 2237733393, 2237733400, 2241326387], nan, 5402488769, 2349, [38683247.0, 38683247.0, 38683247.0, nan, 6570093.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2392)","[[0, 0, 2242917853, 2242917860, 2247392643], nan, 5402488769, 2392, [nan, 1777057173.0, 1777057173.0, nan, 207929288.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2423)","[[0, 0, 1805097195, 1805097202, 1806905569], nan, 5402488769, 2423, [nan, 336061916.0, 336061916.0, nan, 1274930.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2437)","[[0, 0, 2461992048, 2461992055, 2464412809], nan, 5402488769, 2437, [294949629.0, 294949629.0, 294949629.0, nan, 567924.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2524)","[[0, 0, 2234092910, 2234092917, 2236388548], nan, 5402488769, 2524, [717320.0, 717320.0, 717320.0, nan, 711994.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2550)","[[0, 0, 2977674491, 2977674498, 2979343528], nan, 5402488769, 2550, [nan, 376328657.0, 376328657.0, nan, 3895742914.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2572)","[[0, 0, 2229684881, 2229684888, 2231738073], nan, 5402488769, 2572, [294908002.0, 294908002.0, 294908002.0, nan, 711237.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2591)","[[0, 0, 3425207717, 3425207724, 3426758902], nan, 5402488769, 2591, [5781901.0, 5781901.0, 5781901.0, nan, 4819998974.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2616)","[[0, 0, 3414655166, 3414655173, 3416184975], nan, 5402488769, 2616, [1436699250.0, 1436699250.0, 1436699250.0, nan, 4820136827.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2684)","[[0, 0, 2238941191, 2238941198, 2244975678], nan, 5402488769, 2684, [8055078.0, 8055078.0, 8055078.0, nan, 1436359853.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2755)","[[0, 0, 2238943018, 2238943025, 2244975687, 2844899003, 2844899010, 2847092801], nan, 5402488769, 2755, [484483335.0, 484483335.0, 484483335.0, nan, 4713385074.0, 4713385074.0, nan, 336035835.0], [0, 1, 2, 0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2821)","[[0, 0, 2602416593, 2602416600, 2604004356], nan, 5402488769, 2821, [294985247.0, 294985247.0, 294985247.0, nan, 431038262.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2852)","[[0, 0, 2229685990, 2229685997, 2231738082], nan, 5402488769, 2852, [305376379.0, 305376379.0, 305376379.0, nan, 288806452.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 2956)","[[0, 0, 1806054426, 1806054433, 1807772384], nan, 5402488769, 2956, [nan, 30788541.0, 30788541.0, nan, 294895301.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 3132)","[[0, 0, 2463620389, 2463620396, 2467334102], nan, 5402488769, 3132, [nan, 98990030.0, 98990030.0, nan, 973311403.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, 0.0006247000000000001, 0.0038829999999999997, 2.098e-05, 0.0, 0]"
"(5402488769, 3152)","[[0, 0, 2245247721, 2245247728, 2248703507], 2.0, 5402488769, 3152, [nan, 2615319857.0, 2615319857.0, nan, 63655542.0], [0, 1, 2, 0, 1], 'QESaVQ71IHQKxoQfgYZKQuO67FTkyAqxXtnJC9E3zUs=', 1, 0, nan, nan, nan, nan, 0]"
