"(6114773114, 50)","[2, 0, 1]"
"(5912313637, 286)","[2, 0, 1]"
"(5912313637, 104)","[2, 0, 1]"
"(6144911843, 0)","[2, 0, 1]"
"(5402488769, 2684)","[2, 0, 1]"
"(6227403395, 0)","[2, 0, 1]"
"(6235196851, 29)","[2, 0, 1]"
"(5402488769, 2154)","[2, 0, 1]"
"(5402488769, 2755)","[2, 0, 1]"
"(6219557576, 277)","[2, 0, 1]"
"(5567180387, 32)","[2, 0, 1]"
"(5402488769, 366)","[2, 0, 1]"
"(6114773114, 1409)","[2, 0, 1]"
"(5912313637, 150)","[2, 0, 1]"
"(6114773114, 352)","[2, 0, 1]"
"(6114773114, 1432)","[2, 0, 1]"
"(6114773114, 1883)","[2, 0, 1]"
"(5402488769, 743)","[2, 0, 1]"
"(5966089485, 98)","[2, 0, 1]"
"(6114773114, 269)","[2, 0, 1]"
"(6114773114, 1394)","[2, 0, 1]"
"(6114773114, 871)","[2, 0, 1]"
"(5912313637, 175)","[2, 0, 1]"
"(6114773114, 1147)","[2, 0, 1]"
"(5402488769, 2392)","[2, 0, 1]"
"(6114773114, 619)","[2, 0, 1]"
"(6114773114, 1586)","[2, 0, 1]"
"(6114773114, 954)","[2, 0, 1]"
"(5567180387, 152)","[2, 0, 1]"
"(6235196851, 62)","[2, 0, 1]"
"(6114773114, 787)","[2, 0, 1]"
"(5912313637, 127)","[2, 0, 1]"
"(5402488769, 3806)","[2, 0, 1]"
"(5499403765, 15)","[2, 0, 1]"
"(5402488769, 3152)","[2, 0, 1]"
"(4695853952, 0)","[2, 0, 1]"
"(5402488769, 855)","[2, 0, 1]"
"(5567180387, 223)","[2, 0, 1]"
"(6117800987, 7)","[2, 0, 1]"
"(6114773114, 224)","[2, 0, 1]"
"(6114773114, 511)","[2, 0, 1]"
"(5966089485, 205)","[2, 0, 1]"
"(5402488769, 1769)","[2, 0, 1]"
"(5567180387, 57)","[2, 0, 1]"
"(6114773114, 108)","[2, 0, 1]"
"(6219557576, 240)","[2, 0, 1]"
"(6114773114, 1449)","[2, 0, 1]"
"(6114773114, 964)","[2, 0, 1]"
"(6114773114, 19)","[2, 0, 1]"
"(5567180387, 78)","[2, 0, 1]"
"(5402488769, 1135)","[2, 0, 1]"
"(5921809619, 18)","[2, 0, 1]"
"(6114773114, 903)","[2, 0, 1]"
"(5966089485, 30)","[2, 0, 1]"
"(5966089485, 369)","[2, 0, 1]"
"(5567180387, 22)","[2, 0, 1]"
"(6114773114, 551)","[2, 0, 1]"
"(6114773114, 331)","[2, 0, 1]"
"(6114773114, 1093)","[2, 0, 1]"
"(5567180387, 238)","[2, 0, 1]"
"(5567180387, 239)","[2, 0, 1]"
"(5966089485, 172)","[2, 0, 1]"
"(5912313637, 16)","[2, 0, 1]"
"(6219557576, 235)","[2, 0, 1]"
"(3730198063, 0)","[2, 0, 1]"
"(6114773114, 1320)","[2, 0, 1]"
"(6114773114, 26)","[2, 0, 1]"
"(5921809619, 210)","[2, 0, 1]"
"(5402488769, 2437)","[2, 0, 1]"
"(6114773114, 110)","[2, 0, 1]"
"(5484770275, 1)","[2, 0, 1]"
"(5567180387, 204)","[2, 0, 1]"
"(5567180387, 195)","[2, 0, 1]"
"(5715747784, 5)","[2, 0, 1]"
"(6114773114, 1032)","[2, 0, 1]"
"(6114773114, 714)","[2, 0, 1]"
"(5484770275, 21)","[2, 0, 1]"
"(5402492947, 4)","[2, 0, 1]"
"(5402488769, 1094)","[2, 0, 1]"
"(3847241534, 0)","[2, 0, 1]"
"(5402488769, 3132)","[2, 0, 1]"
"(5966089485, 70)","[2, 0, 1]"
"(5402488769, 3781)","[2, 0, 1]"
"(6035592170, 1)","[2, 0, 1]"
"(6114773114, 451)","[2, 0, 1]"
"(5966089485, 156)","[2, 0, 1]"
"(5567180387, 42)","[2, 0, 1]"
"(5567180387, 205)","[2, 0, 1]"
"(5567180387, 129)","[2, 0, 1]"
"(5966089485, 235)","[2, 0, 1]"
"(6114773114, 127)","[2, 0, 1]"
"(6114773114, 431)","[2, 0, 1]"
"(5567180387, 122)","[2, 0, 1]"
"(5402488769, 2821)","[2, 0, 1]"
"(4665896876, 481)","[2, 0, 1]"
"(6117800987, 9)","[2, 0, 1]"
"(5921809619, 186)","[2, 0, 1]"
"(5402488769, 2550)","[2, 0, 1]"
"(6114773114, 1938)","[2, 0, 1]"
"(5402488769, 1882)","[2, 0, 1]"
"(5390365937, 0)","[2, 0, 1]"
"(5966089485, 349)","[2, 0, 1]"
"(4665897416, 277)","[2, 0, 1]"
"(4665892165, 504)","[2, 0, 1]"
"(5966089485, 272)","[2, 0, 1]"
"(4857080139, 289)","[2, 0, 1]"
"(6235196851, 33)","[2, 0, 1]"
"(5402488769, 679)","[2, 0, 1]"
"(5402488769, 1633)","[2, 0, 1]"
"(6114773114, 144)","[2, 0, 1]"
"(5402488769, 2616)","[2, 0, 1]"
"(6114773114, 573)","[2, 0, 1]"
"(6235196851, 26)","[2, 0, 1]"
"(5402488769, 745)","[2, 0, 1]"
"(5921809619, 199)","[2, 0, 1]"
"(5912313637, 113)","[2, 0, 1]"
"(5402488769, 3987)","[2, 0, 1]"
"(5402488769, 3966)","[2, 0, 1]"
"(5402488769, 3940)","[2, 0, 1]"
"(5567180387, 10)","[2, 0, 1]"
"(5402488769, 706)","[2, 0, 1]"
"(6235196851, 70)","[2, 0, 1]"
"(5402488769, 456)","[2, 0, 1]"
"(5966089485, 106)","[2, 0, 1]"
"(5402488769, 3573)","[2, 0, 1]"
"(4665617026, 577)","[2, 0, 1]"
"(5715747784, 20)","[2, 0, 1]"
"(6114773114, 986)","[2, 0, 1]"
"(5921809619, 103)","[2, 0, 1]"
"(5402488769, 1551)","[2, 0, 1]"
"(5921809619, 471)","[2, 0, 1]"
"(5028636792, 0)","[2, 0, 1]"
"(5402488769, 3196)","[2, 0, 1]"
"(5595849372, 0)","[2, 0, 1]"
"(5402488769, 1876)","[2, 0, 1]"
"(5402492947, 9)","[2, 0, 1]"
"(5567180387, 66)","[2, 0, 1]"
"(5966089485, 244)","[2, 0, 1]"
"(6117800987, 3)","[2, 0, 1]"
"(6114773114, 469)","[2, 0, 1]"
"(5921809619, 16)","[2, 0, 1]"
"(6235196851, 27)","[2, 0, 1]"
"(5402488769, 3534)","[2, 0, 1]"
"(6114773114, 950)","[2, 0, 1]"
"(5966089485, 381)","[2, 0, 1]"
"(6114773114, 678)","[2, 0, 1]"
"(2916101306, 4)","[2, 0, 1]"
"(6219557576, 242)","[2, 0, 1]"
"(5912313637, 376)","[2, 0, 1]"
"(5402488769, 160)","[2, 0, 1]"
"(5402488769, 2719)","[2, 0, 1]"
"(5966089485, 124)","[2, 0, 1]"
"(5402488769, 2621)","[2, 0, 1]"
"(6235196851, 52)","[2, 0, 1]"
"(5402488769, 2491)","[2, 0, 1]"
"(4665897416, 34)","[2, 0, 1]"
"(5402488769, 846)","[2, 0, 1]"
"(5402488769, 1238)","[2, 0, 1]"
"(5921809619, 397)","[2, 0, 1]"
"(5402488769, 148)","[2, 0, 1]"
"(5678436247, 30)","[2, 0, 1]"
"(4665891113, 1177)","[2, 0, 1]"
"(6219557576, 259)","[2, 0, 1]"
"(5402488769, 979)","[2, 0, 1]"
"(5921809619, 307)","[2, 0, 1]"
"(5921809619, 496)","[2, 0, 1]"
"(6219557576, 25)","[2, 0, 1]"
"(6114773114, 563)","[2, 0, 1]"
"(5402488769, 2468)","[2, 0, 1]"
"(5402488769, 91)","[2, 0, 1]"
"(5966089485, 215)","[2, 0, 1]"
"(5402488769, 3230)","[2, 0, 1]"
"(5966089485, 364)","[2, 0, 1]"
"(5402488769, 1891)","[2, 0, 1]"
"(5402488769, 1101)","[2, 0, 1]"
"(5115859977, 37)","[2, 0, 1]"
"(6114773114, 478)","[2, 0, 1]"
"(4751986813, 37)","[2, 0, 1]"
"(5402488769, 3925)","[2, 0, 1]"
"(5567180387, 170)","[2, 0, 1]"
"(6114773114, 1978)","[2, 0, 1]"
"(5715700939, 0)","[2, 0, 1]"
"(5402488769, 1905)","[2, 0, 1]"
"(5402488769, 85)","[2, 0, 1]"
"(5402488769, 348)","[2, 0, 1]"
"(6235196851, 54)","[2, 0, 1]"
"(5912313637, 160)","[2, 0, 1]"
"(5921809619, 457)","[2, 0, 1]"
"(5402488769, 2570)","[2, 0, 1]"
"(6114773114, 86)","[2, 0, 1]"
"(5912313637, 33)","[2, 0, 1]"
"(6114773114, 1661)","[2, 0, 1]"
"(6219557576, 355)","[2, 0, 1]"
"(6114773114, 908)","[2, 0, 1]"
"(6114773114, 1954)","[2, 0, 1]"
"(5567180387, 121)","[2, 0, 1]"
"(5966089485, 113)","[2, 0, 1]"
"(5402488769, 2813)","[2, 0, 1]"
"(5966089485, 13)","[2, 0, 1]"
"(5567180387, 41)","[2, 0, 1]"
"(6114773114, 1600)","[2, 0, 1]"
"(5402488769, 519)","[2, 0, 1]"
"(5966089485, 328)","[2, 0, 1]"
"(6219557576, 54)","[2, 0, 1]"
"(5912313637, 147)","[2, 0, 1]"
"(5966089485, 166)","[2, 0, 1]"
"(6114773114, 1616)","[2, 0, 1]"
"(5567180387, 28)","[2, 0, 1]"
"(6219557576, 43)","[2, 0, 1]"
"(5567180387, 226)","[2, 0, 1]"
"(6219557576, 18)","[2, 0, 1]"
"(5567180387, 100)","[2, 0, 1]"
"(6114773114, 785)","[2, 0, 1]"
"(6035591679, 10)","[2, 0, 1]"
"(6114773114, 661)","[2, 0, 1]"
"(5966089485, 251)","[2, 0, 1]"
"(5567180387, 27)","[2, 0, 1]"
"(6114773114, 1534)","[2, 0, 1]"
"(6219557576, 112)","[2, 0, 1]"
"(6114773114, 1681)","[2, 0, 1]"
"(5966089485, 319)","[2, 0, 1]"
"(5912313637, 86)","[2, 0, 1]"
"(6219557576, 176)","[2, 0, 1]"
"(5402488769, 2201)","[2, 0, 1]"
"(5966089485, 234)","[2, 0, 1]"
"(6114773114, 1183)","[2, 0, 1]"
"(5567180387, 23)","[2, 0, 1]"
"(5567180387, 38)","[2, 0, 1]"
"(6114773114, 238)","[2, 0, 1]"
"(6114773114, 57)","[2, 0, 1]"
"(5912313637, 335)","[2, 0, 1]"
"(5567180387, 194)","[2, 0, 1]"
"(6219557576, 274)","[2, 0, 1]"
"(6114773114, 333)","[2, 0, 1]"
"(5912313637, 323)","[2, 0, 1]"
"(6114773114, 445)","[2, 0, 1]"
"(5912313637, 21)","[2, 0, 1]"
"(5567180387, 213)","[2, 0, 1]"
"(6114773114, 468)","[2, 0, 1]"
"(6114773114, 438)","[2, 0, 1]"
"(6219557576, 217)","[2, 0, 1]"
"(6114773114, 197)","[2, 0, 1]"
"(6114773114, 1732)","[2, 0, 1]"
"(6114773114, 1736)","[2, 0, 1]"
"(5402488769, 3853)","[2, 0, 1]"
"(6114773114, 648)","[2, 0, 1]"
"(6114773114, 1741)","[2, 0, 1]"
"(6114773114, 641)","[2, 0, 1]"
"(6114773114, 895)","[2, 0, 1]"
"(6219557576, 27)","[2, 0, 1]"
"(5966089485, 329)","[2, 0, 1]"
"(6114773114, 935)","[2, 0, 1]"
"(6114773114, 1363)","[2, 0, 1]"
"(6114773114, 191)","[2, 0, 1]"
"(6114773114, 1124)","[2, 0, 1]"
"(5402488769, 1315)","[2, 0, 1]"
"(5484770275, 32)","[2, 0, 1]"
"(5402488769, 1772)","[2, 0, 1]"
"(5402492947, 3)","[2, 0, 1]"
"(6114773114, 559)","[2, 0, 1]"
"(6117800987, 2)","[2, 0, 1]"
"(5499403765, 69)","[2, 0, 1]"
"(5402488769, 59)","[2, 0, 1]"
"(6114773114, 730)","[2, 0, 1]"
"(6114773114, 1619)","[2, 0, 1]"
"(6114773114, 346)","[2, 0, 1]"
"(6114773114, 1838)","[2, 0, 1]"
"(5567180387, 48)","[2, 0, 1]"
"(6235196851, 18)","[2, 0, 1]"
"(5402488769, 723)","[2, 0, 1]"
"(6114773114, 1699)","[2, 0, 1]"
"(6114773114, 449)","[2, 0, 1]"
"(5567180387, 54)","[2, 0, 1]"
"(5912313637, 371)","[2, 0, 1]"
"(6114773114, 642)","[2, 0, 1]"
"(5921809619, 21)","[2, 0, 1]"
"(6114773114, 1672)","[2, 0, 1]"
"(6114773114, 513)","[2, 0, 1]"
